TYPE,LATITUDE,LONGITUDe,SUSTAINED WINDS
HU,14.3,119.5,140
HU,14.4,120.9,140
HU,14.6,122.4,135
HU,14.8,123.8,130
HU,15.2,125.2,125
HU,15.5,126.7,115
HU,15.9,128.2,110
HU,16.2,129.6,100
HU,16.5,130.9,90
HU,16.9,132,80
HU,17.4,133,70
HU,17.8,134.1,65
TS,18.3,135.1,60
TS,18.9,136.1,55
TS,19.5,137,55
TS,20,137.9,50
TS,20.7,138.6,45
TS,21.3,139.3,45
TS,21.9,139.9,45
TS,22.6,140.4,40
TS,23.3,141.2,35
TS,24.2,141.8,35
TD,25,142.2,30
TD,25.9,142.6,30
TD,26.8,143.1,30
TD,27.6,143.6,30
TS,28.4,144.4,35
TS,29,145.4,35
TS,29.5,146.2,40
TS,29.8,147.2,40
TS,30.2,148.3,40
TS,30.7,149.4,40
TS,31,150.4,40
TS,31.5,151.6,40
TS,32.2,152.9,45
TS,33,153.9,55
TS,33.8,155.2,50
TS,34.6,156.3,45
TS,35.6,157.4,40
TS,36.8,158.4,35
TS,38,159.1,35
TD,39.3,159.7,30
TD,40.5,160.2,30
EX,41.8,161,30
EX,43.1,161.9,30
EX,44.3,162.5,30
EX,45.5,162.8,30
EX,46.7,162.4,25
EX,47.6,161.2,30
EX,48.3,159.5,25
EX,48.9,157.4,25
EX,49.5,154.9,25
EX,49.9,152,25
EX,50.4,149,30
EX,50.7,146.1,25
EX,51.1,143.7,30
EX,51.2,141.8,30
EX,50.3,140.7,30
EX,49.3,140.2,30
EX,48,140,30
EX,46.5,139.8,30
EX,45,139.5,30
EX,43.7,139,30
EX,42.7,138.4,25
EX,42,137.9,25
EX,41.4,137.4,25
EX,40.8,136.8,25
EX,40.2,136.5,25
EX,39.8,136.2,30
EX,39.4,135.8,25
EX,39,135.1,25
EX,38.8,134.1,25
EX,38.7,133,25
EX,38.8,132,20
EX,38.8,131,20
EX,39,130,20
TD,10.5,114.4,30
TD,11,114.4,30
TD,11.5,114.5,30
TD,11.9,114.8,30
TD,12.2,115.2,30
TD,12.4,115.6,30
TD,12.7,116.1,30
TS,12.9,116.8,35
TS,13,117.6,40
TS,13.1,118.4,45
TS,13.1,119.3,45
TS,13.3,120.3,45
TS,13.8,121.2,45
TS,14.1,122.1,45
TS,14.3,122.8,40
TS,14.6,123.6,40
TS,15.2,124.9,35
TD,15.6,126.2,30
TD,16.1,127.6,30
TD,16.5,129,25
TD,17.2,130.2,25
TD,18.7,117.9,25
TD,19.6,118.7,30
TS,20.4,119.4,35
TS,21.2,120.1,35
TS,22.1,120.7,35
TD,23.2,121.2,30
TD,24.5,121.6,30
TD,25.9,121.8,25
TD,27.2,121.8,25
TD,28.6,121.9,25
EX,30,121.8,25
EX,31.7,121.7,20
EX,33.3,121.6,20
EX,35,121.5,20
TD,10.9,133.1,25
TD,11,133.8,30
TS,11.3,134.3,35
TS,11.5,134.8,40
TS,11.9,135.2,50
TS,12.1,135.5,55
HU,12.4,135.6,75
HU,12.9,135.8,100
HU,13.6,135.9,115
HU,14.4,136.1,115
HU,15.1,136.3,115
HU,16.2,136.7,115
HU,17.4,137.1,115
HU,18,137.5,120
HU,18.6,137.7,115
HU,19.6,138.2,100
TS,20.2,138.8,60
TS,20.5,139.7,35
TD,20.6,140.5,30
TD,20.5,141.2,25
TD,11.8,166.7,15
TD,11.8,167.1,25
TD,11.8,167.6,25
TD,11.8,168.1,25
TD,11.8,168.6,25
TD,11.8,169,25
TD,11.9,169.3,25
TD,12.1,169.5,25
TD,12.3,170,25
TD,12.4,170.6,25
TD,12.4,171.3,25
TD,12.5,172,25
TD,12.6,172.6,25
TD,12.7,173.1,25
TD,12.7,173.6,25
TD,12.7,174.1,25
TD,12.7,174.6,25
TD,12.7,175.2,25
TD,12.7,175.8,30
TD,12.8,176.4,30
TD,13,176.9,30
TD,13.1,177.3,30
TD,13.2,177.7,30
TS,13.3,178.2,35
TS,13.3,178.7,35
TS,13.2,179.2,35
TS,13.1,179.8,35
TS,13.1,179.4,35
TS,13.1,178.3,35
TS,13.1,177,35
TS,13.3,175.5,35
TS,13.7,174,35
TS,14.2,172.9,35
TS,14.6,172.1,35
TS,15,171.3,35
TS,15.5,170.4,35
TS,16,169.9,35
TS,16.4,167.8,35
TS,16.7,166.5,40
TS,17,165.3,45
TS,17.3,164.3,50
TS,17.5,163.4,55
TS,17.7,162.6,60
TS,17.9,161.8,60
HU,18,161,65
HU,18.1,159.9,65
HU,18.1,158.7,75
HU,18.1,157.5,90
HU,18.1,156.2,105
HU,18.2,154.9,125
HU,18.4,153.5,140
HU,18.6,152.1,140
HU,18.9,150.8,140
HU,19.1,149.4,140
HU,19.3,148,140
HU,19.5,146.6,140
HU,19.9,145.3,140
HU,20.3,144,135
HU,20.8,142.7,130
HU,21.3,141.4,125
HU,21.9,140.1,125
HU,22.5,138.7,120
HU,23.2,137.4,115
HU,24,136.1,105
HU,24.9,134.9,105
HU,25.7,133.8,100
HU,26.5,132.6,100
HU,27.3,131.5,95
HU,27.9,130.6,90
HU,28.3,130,90
HU,28.6,129.7,85
HU,28.9,129.5,85
HU,29.3,129.5,85
HU,29.9,129.7,80
HU,30.6,130.1,75
HU,31.6,130.7,70
HU,33,131.7,65
TS,34.1,133.1,60
TS,35.1,134.6,45
TS,36.2,136.2,35
TD,37.7,138.4,25
TD,17.7,112.2,30
TD,18.2,113.4,30
TS,18.7,114.4,35
TS,19.2,115.4,40
TS,19.6,116.6,45
TS,20,117.8,50
TS,20.4,118.9,50
TS,20.6,120,50
TS,20.6,121.2,45
TS,20.4,122.3,35
TD,20.4,123.4,30
TD,20.7,124.5,30
TD,20.9,125.6,25
TD,21.2,126.8,25
TD,12.4,104.7,25
TD,13,105.5,30
TS,13.5,106.1,35
TS,14.1,106.5,40
TS,14.5,106.8,50
TS,14.9,107.1,55
HU,15.4,107.4,65
HU,15.7,107.8,80
HU,15.9,108.2,100
HU,16.1,108.6,125
HU,16.6,109.1,155
HU,17.1,109.6,160
HU,17.7,110.3,155
HU,18.4,111,150
HU,19.1,111.9,145
HU,19.7,113,145
HU,20.2,114.1,140
HU,20.6,115.3,135
HU,21,116.5,125
HU,21.3,117.8,110
HU,21.6,119,95
HU,21.9,120.1,80
HU,22.2,121.1,75
HU,22.5,122.1,65
TS,22.7,123.1,55
TS,22.8,124,50
TS,22.8,124.7,45
TS,22.8,125.3,40
TS,22.8,125.9,35
TS,22.9,126.4,35
TS,22.9,126.8,35
TD,23,127.2,30
TD,23.2,127.6,30
TD,23.5,128,30
TD,14.3,133.1,25
TD,14.2,133.5,30
TD,14.1,133.9,30
TD,14,134.4,30
TD,13.9,134.9,30
TS,13.9,135.5,35
TS,13.6,135.6,40
TS,13.3,135.8,40
TS,12.9,135.9,40
TS,12.4,136,35
TS,12,136.1,35
TD,11.9,136.2,30
TD,11.8,136.3,30
TD,11.8,136.4,25
TD,11.7,136.6,25
TD,11.6,136.9,25
TD,12.7,101.7,25
TD,13.2,101.9,30
TS,13.6,102.1,35
TS,13.9,102.3,40
TS,14,102.4,40
TS,14.1,102.5,50
TS,14.3,102.7,55
TS,14.3,102.9,55
TS,14.3,103.2,60
HU,14.1,103.5,75
HU,14.1,103.7,90
HU,14.3,103.9,90
HU,14.4,104,85
HU,14.5,104.1,80
HU,14.6,104.2,80
HU,14.8,104.5,70
HU,15.1,104.9,70
HU,15.4,105.5,65
HU,15.6,106.2,70
HU,15.8,106.7,75
HU,16.1,107.3,95
HU,16.6,108,115
HU,17.2,108.9,110
HU,17.7,109.7,110
HU,18,110.5,110
HU,18.5,111.2,110
HU,18.9,111.8,105
HU,19.3,112.3,95
HU,19.8,112.9,90
HU,20.2,113.3,80
HU,20.7,113.7,70
HU,21.5,114.1,75
HU,22.3,114.5,75
HU,23.2,114.8,75
HU,24.2,114.8,75
HU,25.8,114.8,75
HU,27.5,114.8,75
HU,27.6,114.8,75
HU,29.3,114.8,70
HU,29.5,114.8,65
TS,31.7,114.9,55
TD,34,114.7,30
TD,36.1,114.1,25
TD,11.3,94.6,30
TS,12.2,94.4,40
TS,13.1,94.5,45
TS,13.7,94.7,55
TS,14.1,94.8,55
TS,14.5,94.8,60
TS,14.9,94.6,60
TS,15.3,94.5,55
TS,15.6,94.6,50
TS,15.9,94.7,45
TD,16.2,95,30
TD,16.2,95.7,25
TD,16.1,95.9,25
TD,16,96.5,25
TD,15.9,97.1,25
TD,15.8,97.8,25
TD,15.7,98.6,25
TD,15.6,99.4,25
TD,15.5,100.3,25
TD,15.5,101.3,25
TD,15.4,102.3,25
TD,15.3,103.5,25
TD,15.2,104.7,25
TD,15.2,106,25
TD,15.1,107.3,25
TD,15.1,108.6,25
TD,15.1,110,25
TD,15.1,111.4,25
TD,15.2,112.6,25
TD,15.4,113.7,25
TD,15.8,114.3,25
TD,16.2,114.8,25
TD,16.3,115.4,25
TD,16.4,115.9,25
TD,16.5,116.4,25
TD,16.5,116.8,25
TD,16.5,116.6,25
TD,16.6,115.9,30
TD,16.5,115.3,30
TD,16.4,114.8,30
TD,16.2,114.3,30
TD,16,113.8,30
TD,15.8,113.3,30
TD,15.7,113,30
TD,15.7,112.5,30
TD,15.6,111.9,30
TD,15.3,111.1,30
TD,14.9,110.2,30
TD,14.4,109.3,30
TD,13.8,108.4,30
TD,13.2,107.6,30
TD,12.6,106.8,30
TD,12.1,106.1,30
TD,11.9,105.4,30
TD,12.2,104.9,30
TD,12.8,104.5,30
TD,13.4,104.1,30
TD,14.1,103.9,30
TD,15.4,103.8,30
TD,16,104,30
TD,16.7,104,30
TD,17.3,104,30
TD,17.8,104,30
TD,18.2,104,30
TD,18.7,104,30
TD,19,104.2,25
TD,14,139.5,25
TD,14.5,141.4,25
TD,14.9,142.9,25
TD,15.1,144,25
TD,15.2,145.3,25
TD,15.3,146.9,25
TD,15.3,148.6,25
TD,15.3,150.3,25
TD,15.4,152.2,25
TD,15.6,154.1,25
TD,12.2,96.6,25
TD,12.1,96,25
TD,12,95.5,30
TS,11.9,95,35
TS,11.9,94.5,45
TS,12.2,94.2,55
HU,12.5,94.1,70
HU,12.9,94.2,100
HU,13.2,94.5,115
HU,13.5,94.9,110
HU,13.8,95.3,100
HU,14.2,95.6,100
HU,14.6,95.9,110
HU,15.3,96.3,115
HU,16,97.6,95
HU,16.7,99,70
TS,17.3,100.4,60
TS,17.9,101.4,50
TS,18.6,102,40
TD,19.2,102.6,30
TD,11.9,165.5,25
TD,11.8,166.1,25
TD,12,166.8,25
TD,12.3,167.8,30
TD,12.2,169.1,30
TD,11.3,170.5,25
TD,10.5,172.2,25
TD,9.8,174.1,20
TD,9,102.5,25
TD,9.5,102.9,30
TD,10,103.2,30
TD,10.7,103.5,30
TD,11.4,103.7,30
TD,12.1,103.7,30
TS,12.7,103.5,35
TS,13.3,102.9,40
TS,14.2,102,50
HU,14.9,100.9,65
HU,15.3,99.8,85
HU,15.6,98.6,80
HU,15.8,97.5,75
HU,15.9,97.1,75
HU,15.9,96,65
TS,16.3,94.5,40
TD,17,93,25
TD,5.6,166.3,20
TD,5.9,166.1,25
TD,6.1,166,25
TD,6.4,165.8,25
TD,6.7,165.5,25
TD,7.1,165.3,25
TD,7.4,165.2,25
TD,7.7,165.2,25
TD,7.8,165.3,25
TD,7.9,165.4,25
TD,8,165.6,30
TD,8,165.9,30
TD,8,166.3,30
TD,8,166.7,30
TS,8,167.1,35
TS,8,167.2,40
TS,8.1,167.3,45
TS,8.1,167.4,45
TS,8.1,167.5,50
TS,8.1,167.6,55
TS,8.2,167.8,55
TS,8.3,168.2,55
TS,8.4,168.7,55
TS,8.4,169.3,50
TS,8.4,170.1,50
TS,8.3,171.3,50
TS,8.2,172.3,50
TS,8.1,173.5,45
TS,7.9,175,45
TS,7.7,176.7,40
TS,7.6,177.7,35
TS,7.5,178.4,35
TS,7.4,179.1,40
TS,7.4,179.7,45
TS,7.4,179.9,50
TS,7.4,179.4,55
TS,7.4,178.8,60
TS,7.3,178.1,60
TS,7.1,177.2,55
TS,6.9,176.5,45
TS,6.7,175.5,45
TS,6.6,174.6,45
TS,6.6,174.1,45
TS,6.7,173.5,45
TS,6.8,172.7,45
TS,6.8,171.9,50
TS,6.8,171.2,60
HU,6.7,170.5,70
HU,6.7,169.8,80
HU,6.7,169.1,90
HU,6.8,168.5,100
HU,7.1,167.7,105
HU,7.3,167.3,110
HU,7.6,166.5,115
HU,7.8,165.8,115
HU,8,165.1,110
HU,8.3,164.1,105
HU,8.7,163,100
HU,9.1,161.8,95
HU,9.6,160.5,105
HU,10,159,115
HU,10.4,157.4,120
HU,10.9,155.7,125
HU,11.4,154,130
HU,12,152.5,135
HU,12.4,150.8,140
HU,12.7,149.5,140
HU,13,148.3,140
HU,13.3,147.1,135
HU,13.5,146.2,130
HU,13.7,145.3,125
HU,13.7,144.7,130
HU,13.7,143.9,135
HU,13.7,143,140
HU,13.7,142.1,145
HU,13.8,141.4,150
HU,14,140.6,155
HU,14.3,139.7,160
HU,14.6,139,145
HU,14.9,138.2,140
HU,15,137.3,135
HU,15.3,136.3,130
HU,15.7,135.6,125
HU,16.1,135,120
HU,16.5,134.3,115
HU,16.8,133.8,110
HU,17.1,133.4,95
HU,17.3,133.2,85
HU,17.4,133.1,65
TS,17.5,132.9,45
TS,17.5,132.6,40
TS,17.5,132.3,40
TD,17.6,132,30
TD,17.7,131.8,25
TD,17.9,131.6,20
TD,18.4,131.4,20
TD,12,104.6,25
TD,12.1,105.4,30
TD,12.1,106.3,30
TD,12,107,30
TD,12,107.9,30
TD,12.3,108.9,30
TD,12.8,110.1,30
TS,13.6,111.5,40
TS,14.5,113,45
TS,15.4,114.7,50
TS,16.3,116.2,55
TS,17.1,117.6,55
TS,17.8,118.8,50
TS,18.4,119.7,50
TS,18.8,120.4,45
TS,19.2,121.1,40
TS,19.4,121.7,35
TD,19.6,122.2,30
TD,19.8,122.7,30
TD,19.9,123,25
TD,19.9,123,25
TD,19.9,123,20
TD,15.2,104.5,25
TD,15.8,105.9,30
TD,16.4,107.2,30
TD,16.9,108.3,30
TD,17.4,109.1,30
TD,17.8,109.9,30
TD,18,110.7,30
TD,18.2,111.7,30
TD,18.4,112.7,30
TD,18.6,113.6,25
TD,8,94.5,25
TD,8.9,95.2,30
TS,9.7,96,35
TS,10.4,96.9,45
TS,10.9,97.8,50
TS,11.2,98.8,55
TS,11.6,99.8,60
HU,12.2,101,65
HU,12.8,102.2,80
HU,13.3,103.3,90
HU,13.8,104.2,100
HU,14.3,105.1,105
HU,14.8,106,115
HU,15.3,106.8,120
HU,15.8,107.7,115
HU,16.3,108.6,115
HU,16.8,109.6,110
HU,17.1,110.6,105
HU,17.3,111.7,100
HU,17.5,112.8,90
HU,17.6,113.9,85
HU,17.7,115.1,80
HU,17.8,116.3,75
HU,17.9,117.6,75
HU,17.9,118.8,70
HU,17.8,119.9,65
TS,17.9,120.9,60
TS,18,122,60
TS,18.1,123,55
TS,18.2,124.2,45
TS,18.2,125.4,40
TS,18.2,126.6,35
TD,18.2,127.8,30
TD,18.2,129.1,30
TD,18.1,130.5,25
TD,18,131.8,20
TD,16.9,104.6,30
TS,17.5,105.9,40
TS,18.4,107.1,40
TS,19.4,108.3,40
TS,20.4,109.8,45
TS,21,111.3,45
TS,21.5,112.5,45
TS,21.8,113.7,50
TS,22,114.6,45
TS,22.1,115.4,45
TS,22.2,116.3,40
TS,22.2,117.3,35
TD,22.2,118,30
TD,22.3,118.8,30
TD,22.4,119.8,25
TD,22.7,120.8,25
TD,22.8,121.6,25
TD,12.4,111,25
TD,12.7,111.9,30
TD,12.9,112.8,30
TS,13.1,113.7,35
TS,13.4,114.5,40
TS,13.6,115.3,50
HU,14,116.3,65
HU,14.4,117.3,80
HU,14.8,118.3,95
HU,15.3,119.3,100
HU,15.5,120.4,100
HU,15.8,121.5,95
HU,16,122.7,90
HU,16.1,123.9,90
HU,16.2,125.2,90
HU,16.3,126.5,100
HU,16.5,127.7,100
HU,16.6,128.9,100
HU,16.7,130.2,100
HU,16.8,131.7,100
HU,17.1,133.1,100
HU,17.4,134.6,95
HU,17.7,136.1,85
HU,18,137.6,75
HU,18.4,139.2,70
HU,18.9,140.6,65
TS,19.4,141.8,60
TS,20,143.1,50
TS,20.6,144.2,45
TS,21.2,145.2,40
TS,21.8,146.3,40
TS,22.6,147.5,35
TS,23.1,148.8,35
TD,23.3,150.1,30
TD,23.4,151.2,25
TD,23.5,152.4,25
TD,23.6,153.6,25
TD,14.6,100.9,30
TD,14.6,102,30
TS,14.7,103,35
TS,14.7,103.9,45
TS,14.7,104.8,55
TS,14.9,105.8,60
HU,15.1,107.1,65
HU,15.3,108.4,70
HU,15.5,109.6,75
HU,15.7,110.8,75
HU,15.8,112.1,80
HU,15.9,113.5,90
HU,16.1,115,100
HU,16.4,116.3,100
HU,16.8,117.5,115
HU,17.2,118.6,110
HU,17.7,119.8,100
HU,18.1,121.1,95
HU,18.6,122.2,90
HU,18.9,123.5,80
HU,19.1,125,75
HU,18.8,126.5,70
TS,18.6,127.8,60
TS,18.5,128.9,55
TS,18.6,129.8,45
TS,18.7,130.8,45
TS,18.9,132,35
TD,19.4,133.3,30
TD,19.6,134.6,30
TD,19.8,136.1,30
TD,20.1,137.5,30
TD,20.4,139,30
TD,20.6,140.3,30
TD,20.8,141.7,30
TD,21,142.9,30
TD,21.3,144,25
TD,21.6,144.9,25
TD,21.9,145.7,25
TD,22.2,146.6,25
TD,22.5,147.6,25
TD,22.7,148.7,25
TD,16.7,111.5,30
TD,17.4,112,30
TD,18.1,112.1,30
TD,18.7,112.2,30
TD,19.5,112.2,30
TD,20.3,112.1,30
TS,21.3,112.1,35
TS,22.3,112.2,35
TS,23.4,112.5,35
TS,24.5,112.9,35
TS,25.4,113.3,40
TS,26.3,114,35
TD,27.1,114.9,30
TD,27.9,116,25
TD,28.6,117.1,25
TD,11,108.9,25
TD,11.6,109.5,30
TD,11.9,110.1,30
TS,12.2,110.5,35
TS,12.6,110.9,40
TS,13.1,111.5,45
TS,13.8,112.4,55
TS,14.5,113.5,60
HU,15.2,114.6,70
HU,15.7,115.5,75
HU,16.3,116.4,80
HU,16.9,117.3,85
HU,17.8,118.2,90
HU,18.8,119.1,95
HU,19.8,120.1,100
HU,20.9,121.1,100
HU,21.8,122.1,95
HU,22.7,123,90
HU,23.4,123.8,85
HU,23.9,124.6,75
HU,24.3,125.3,65
TS,24.6,125.8,45
TS,24.7,126.1,40
TS,24.8,126.4,35
TD,24.9,126.7,30
TD,24.9,127,25
TD,13.1,142.3,25
TD,13.2,142.9,25
TD,13.4,143.7,30
TD,13.6,144.6,30
TD,13.8,145.4,30
TD,14,146.1,30
TD,14.2,146.9,25
TD,14.3,147.8,25
TD,14.4,148.8,25
TD,14.4,149.9,25
TD,14.4,151.2,25
TD,14.4,152.7,25
TD,14.4,154.5,25
TD,10.5,96.5,25
TD,10.5,97.6,30
TD,10.6,98.7,30
TS,10.7,99.8,40
TS,10.9,100.7,50
TS,11.2,101.5,55
HU,11.6,102.4,65
HU,12.2,103.3,75
HU,12.8,104.4,85
HU,13.4,105.6,100
HU,14,106.8,110
HU,14.4,108,130
HU,14.7,109.3,125
HU,15,110.5,125
HU,15.2,111.6,125
HU,15.5,112.7,115
HU,15.8,113.7,110
HU,16.1,114.8,110
HU,16.4,115.9,110
HU,16.8,117,115
HU,17.1,118.2,115
HU,17.3,119.3,115
HU,17.4,120.3,115
HU,17.5,121.2,115
HU,17.5,122.1,110
HU,17.5,122.8,100
HU,17.5,123.4,90
HU,17.7,123.9,85
HU,18,124.4,80
HU,18.4,125,70
HU,18.9,125.7,65
TS,19.5,126.4,60
TS,20.1,127.2,55
TS,20.5,127.9,50
TS,20.5,128.7,45
TS,20.4,129.5,40
TS,20.2,130.3,35
TD,19.7,131.2,30
TD,19.3,132.4,25
TD,18.8,133.5,25
TD,18.3,109.2,25
TD,18.8,109.3,25
TD,19.3,109.5,30
TS,20,109.6,45
TS,21.2,109.6,60
TS,22.2,109.5,60
TS,23.3,109.4,60
HU,24.1,109.2,65
HU,25.1,109,65
TS,26.1,109.1,60
TS,27,109.2,45
TD,28,109.5,25
TD,17.8,106.8,25
TD,18.3,107.5,25
TD,18.8,108.3,25
TD,19.2,109.1,30
TD,19.6,109.7,30
TS,20.2,110.5,35
TS,20.5,111.6,35
TS,20.6,111.9,40
TS,20.8,112.2,50
TS,20.8,111.9,40
TS,20.8,111.5,35
TS,20.5,111.5,35
TS,20.8,111.5,35
TD,20.9,111.7,30
TD,21.1,111,30
TD,21,110.8,25
TD,20.8,110.6,25
TD,20.6,110.3,25
TD,20.3,110.1,25
TD,20.1,109.8,25
TD,19.8,109.6,25
TD,19.2,109.2,25
TD,18.6,108.7,25
TD,18.2,108.2,30
TS,17.9,107.6,35
TS,18,106.9,45
TS,18.4,106.4,40
TS,18.8,106.1,35
TS,19.3,105.8,35
TD,19.8,105.6,30
TD,20,105.5,30
TD,20.2,105.3,30
TD,20.5,105.2,30
TD,20.5,109,30
TD,20.6,108.9,30
TD,20.7,109,30
TD,20.7,109.2,30
TD,20.6,109.4,30
TD,21,109.5,30
TD,21.3,109.7,30
TD,21.4,110,25
TD,15.8,117.9,30
TS,15.9,118.2,40
TS,16,118.5,55
HU,16,118.5,65
HU,16,119.2,65
TS,15.9,119.9,60
TS,15.4,120.5,45
TS,14.8,120.8,40
TS,14.2,121,35
TD,13.8,121.3,30
TD,13.6,121.6,30
TD,13.3,121.6,30
TD,13,121.3,25
TD,12.6,121,25
TD,12,121,25
TD,11.5,120.5,25
TD,11.5,120,25
TD,11.3,91.7,30
TD,11.8,91.8,30
TD,12.3,92.1,30
TS,12.7,92.5,35
TS,13.1,93,40
TS,13.6,93.5,45
TS,14,94,50
HU,14.2,94.4,70
HU,14.3,94.7,75
HU,14.4,95.1,80
HU,14.5,95.4,85
HU,14.5,95.8,85
HU,14.5,96.4,85
HU,14.5,97.1,85
HU,14.4,97.8,85
HU,14.3,98.5,90
HU,14.2,99.4,90
HU,14.3,100.3,85
HU,14.4,101.3,85
HU,14.6,102.2,80
HU,14.9,103,85
HU,15,103.9,90
HU,15.2,104.8,90
HU,15.5,105.8,90
HU,15.9,106.7,90
HU,16.2,107.5,90
HU,16.5,108.1,90
HU,16.6,108.6,90
HU,16.6,108.7,90
HU,16.7,108.8,95
HU,16.8,108.8,100
HU,16.7,108.9,100
HU,16.5,109,95
HU,16.3,109.1,80
HU,16,109.4,65
TS,15.5,109.7,60
TS,15.2,110.1,55
TS,15.1,110.6,50
TS,15.3,111.3,45
TS,15.5,112,45
TS,16,112.8,40
TS,16.5,113.6,40
TS,17,114.2,40
TS,17.3,114.7,35
TD,17.4,115.1,30
TD,17.5,115.3,30
TD,17.7,115.2,25
TD,17.8,107.6,25
TD,18.4,107.8,30
TS,18.9,108,40
TS,19.3,108.1,55
TS,19.5,108.2,55
TS,19.6,108,60
TS,19.7,107.6,60
HU,19.9,107.2,65
HU,20.1,106.9,70
HU,20.3,106.7,70
HU,20.6,106.6,75
HU,20.9,106.5,75
HU,21.2,106.6,75
HU,21.6,106.7,70
TS,22.2,106.9,55
TS,23,107.6,35
TD,23.7,108.5,25
TD,13.5,98.2,30
TD,13.7,99.2,30
TS,14.1,100.4,35
TS,14.6,101.8,40
TS,15.1,103.1,50
TS,15.6,104.5,55
TS,16.1,105.7,60
HU,16.7,106.8,65
HU,17.2,107.8,70
HU,17.6,108.8,75
HU,17.8,109.7,85
HU,18.1,110.6,85
HU,18.3,111.3,80
HU,18.5,111.7,70
TS,18.6,111.9,60
TS,18.7,112.2,45
TS,18.7,112.6,35
TD,18.7,112.9,30
TD,18.8,113.1,25
TD,12.9,103,30
TS,13.1,103.9,35
TS,13.4,105.2,40
TS,13.8,106.7,45
TS,14.1,108,45
TS,14.3,109.1,45
TS,14.4,110.2,50
TS,14.4,111.5,55
TS,14.4,112.9,60
HU,14.3,114.2,65
HU,14.1,115.2,75
HU,14,116.3,85
HU,14,117.4,90
HU,14.1,118.3,90
HU,14.2,119.3,100
HU,14.5,120.3,105
HU,14.7,121.3,105
HU,15.1,122.2,105
HU,15.4,123,100
HU,16,124,100
HU,16.4,124.9,95
HU,17,125.7,95
HU,17.5,126.5,90
HU,17.9,127.2,85
HU,18.4,128,80
HU,18.7,128.8,75
HU,19,129.4,65
TS,19.3,130.4,60
TS,19.6,131.5,55
TS,19.7,132.2,45
TD,19.7,132.7,30
TD,19.8,133.8,25
TD,16.8,107.4,30
TD,17.3,109,30
TD,17.7,110.4,30
TD,18,111.7,30
TD,17.9,113,25
TD,17.7,114.1,25
TD,17.5,115.1,20
TD,13.5,130.7,30
TD,13.7,132.1,30
TD,13.8,133.4,30
TD,13.8,134.8,30
TD,13.9,136.2,30
TD,14,137.9,30
TD,14.1,139.6,30
TD,14.2,141.5,30
TD,14.4,143.7,25
TD,14.9,115.2,30
TS,15.3,116.2,35
TS,15.7,117.2,35
TS,16.1,118.2,35
TS,16.6,119.2,35
TD,17,120.3,30
TD,17.3,121.5,30
TD,17.8,122.1,30
TD,18.5,122.6,25
TD,13.8,127,25
TD,14.3,127.7,30
TD,14.7,128.3,30
TD,15,129,25
TD,15.3,129.7,25
TD,15.6,130.5,20
TD,12.1,100.9,30
TD,12.4,102.2,30
TD,12.8,103.5,30
TS,13.2,104.9,35
TS,13.6,106.3,40
TS,14,107.1,45
TS,14.5,108,45
TS,15,108.8,50
TS,15.2,109.9,55
TS,15.2,111,60
HU,15.1,112,65
HU,15,113.1,75
HU,14.9,114.1,85
HU,14.8,115,90
HU,14.7,115.9,90
HU,14.6,116.7,95
HU,14.5,117.5,100
HU,14.4,118.4,105
HU,14.4,119.4,110
HU,14.4,120.5,115
HU,14.5,121.5,115
HU,14.5,122.6,115
HU,14.6,123.8,115
HU,14.7,125.1,115
HU,14.9,126.4,120
HU,15,127.8,115
HU,15.2,129.1,115
HU,15.4,130.6,120
HU,15.5,132.3,120
HU,15.5,134,120
HU,15.5,135.8,115
HU,15.5,137.7,110
HU,15.5,139.7,100
HU,15.5,141.7,75
HU,15.4,143.5,70
HU,15.3,145.4,70
HU,15.3,147.1,70
HU,15.4,149,90
HU,15.5,150.8,95
HU,15.6,152.5,95
HU,15.7,154.2,95
HU,15.7,155.8,100
HU,15.6,157.4,90
HU,15.5,159.1,85
HU,15.5,160.8,80
HU,15.5,162.5,75
HU,15.5,164.2,75
HU,15.5,166,70
HU,15.6,167.8,65
HU,15.7,169.6,65
HU,15.9,171.5,65
HU,16.1,173.3,65
HU,16.3,174.9,65
HU,16.6,176.5,65
HU,16.9,177.8,65
HU,17.3,179.2,65
TS,17.9,179.4,60
TS,18.4,178.3,50
TS,19,177.5,45
TS,19.6,176.6,45
TS,20.4,175.4,45
TS,20.9,174.4,40
TS,21.3,173.4,40
TS,21.8,171.8,35
TD,22.5,170.8,30
TD,23.5,169.9,30
TD,24.1,169.2,25
TD,24.7,168.3,25
TD,25.7,167.5,25
TD,26.6,167.6,25
TD,27.5,167.5,25
TD,28.3,167.6,25
TD,12.2,119.9,25
TD,12.3,120.4,30
TS,12.6,121.1,35
TS,12.9,122,40
TS,13.2,122.8,40
TS,13.5,123.6,45
TS,13.9,124.4,50
TS,14.3,125.4,55
TS,14.4,126.3,55
TS,14.6,127.2,60
HU,14.8,128.2,70
HU,14.9,129.3,75
HU,14.5,130.3,90
HU,14.3,131.4,90
HU,14,132.4,95
HU,14,133.5,95
HU,13.8,134.5,90
HU,13.7,135.6,85
HU,13.7,136.7,85
HU,13.7,138.1,80
HU,13.8,139.3,75
HU,13.9,140.4,75
HU,14,141.5,75
HU,14.2,142.5,75
HU,14.4,143.6,75
HU,14.6,144.6,75
HU,14.8,145.8,65
TS,14.8,146.9,55
